GENEID	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X32	X33	X34	X35	X37	X38	X39	X40	X42	X44	X45	X47	X49	X50	X52	X53	X54	X55	X56	X57	X58	X60	X61	X62	X63	X65	X66	X67	X68	X69	X71	X73	X74	X75	X76	X77	X78	X79	X81	X82	X83	X84	X85	X86	X87	X88	X90	X91	X92	X93	X94	X95	X96
Actr3	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	2.00048844025395	0	0	4.00195439749781	3.00109916954915	2.00048844025395	1.00012209018435	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	6.00439882750478	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0	0	2.00048844025395	1.00012209018435	3.00109916954915	2.00048844025395	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	4.00195439749781	0	1.00012209018435	1.00012209018435	0
Adam10	2.00048844025395	0	0	0	1.00012209018435	0	0	0	0	4.00195439749781	0	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	2.00048844025395	0	6.00439882750478	0	0	0	0	4.00195439749781	0	0	1.00012209018435	0	0	1.00012209018435	0	0	2.00048844025395	0	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	4.00195439749781	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0
Adam12	0	1.00012209018435	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	3.00109916954915	0	5.00305424361532	0	2.00048844025395	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	4.00195439749781	1.00012209018435	0	0	0	0	0	0	5.00305424361532	0	2.00048844025395	0	0	3.00109916954915	0	6.00439882750478	1.00012209018435	0	0	0	4.00195439749781	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0
Adamts1	0	1.00012209018435	0	0	12.0176125328898	8.00782268745052	0	23.0648179545339	8.00782268745052	0	0	3.00109916954915	0	0	10.0122269359159	13.0206736374495	0	0	2.00048844025395	0	6.00439882750478	0	3.00109916954915	1.00012209018435	0	10.0122269359159	0	15.0275330602518	0	0	0	0	9.00990220315199	2.00048844025395	0	0	12.0176125328898	0	0	0	0	0	0	0	1.00012209018435	3.00109916954915	0	1.00012209018435	0	0	0	0	1.00012209018435	4.00195439749781	0	0	0	2.00048844025395	3.00109916954915	1.00012209018435	5.00305424361532	0	1.00012209018435	0	0	1.00012209018435	0	0	3.00109916954915	0	12.0176125328898	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395
Adamts5	0	0	0	0	0	1.00012209018435	0	12.0176125328898	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	9.00990220315199	4.00195439749781	0	1.00012209018435	0	0	0	0	5.00305424361532	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	0	0	7.00598826885697	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	12.0176125328898	0	0	0	0	0	0	0	0	0
Adap2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0
Add1	1.00012209018435	3.00109916954915	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	8.00782268745052	0	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	2.00048844025395	1.00012209018435	0	2.00048844025395	1.00012209018435	2.00048844025395	0	2.00048844025395	1.00012209018435	2.00048844025395	8.00782268745052	0	3.00109916954915	1.00012209018435	1.00012209018435	6.00439882750478	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	7.00598826885697	2.00048844025395	3.00109916954915	0	2.00048844025395	2.00048844025395	2.00048844025395	1.00012209018435	4.00195439749781	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	3.00109916954915	0	5.00305424361532	3.00109916954915	9.00990220315199	0	0	2.00048844025395	1.00012209018435	0	2.00048844025395	3.00109916954915	1.00012209018435	0	1.00012209018435
Add2	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	6.00439882750478	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	0
Add3	4.00195439749781	0	4.00195439749781	2.00048844025395	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	5.00305424361532	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	2.00048844025395	1.00012209018435
Adgrf5	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	10.0122269359159	0	0	0	0	0	0	0	0	0	0	0	8.00782268745052
Adgrg1	5.00305424361532	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	0	0
Adgrl1	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	5.00305424361532	0	0	0	1.00012209018435
Adgrl2	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	0	0	0	0	5.00305424361532	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0
Adgrl4	0	0	0	1.00012209018435	5.00305424361532	0	0	0	0	0	0	0	0	0	2.00048844025395	4.00195439749781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adh1	0	0	0	1.00012209018435	0	3.00109916954915	0	1.00012209018435	2.00048844025395	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	0	3.00109916954915	0	7.00598826885697	0	0	2.00048844025395	0	0	0	0	7.00598826885697	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	4.00195439749781	0	0	0	4.00195439749781	2.00048844025395	0	6.00439882750478	0	0	0	0	1.00012209018435	0	1.00012209018435	3.00109916954915	0	1.00012209018435	12.0176125328898	0	0	0	1.00012209018435	0	0	0	0
Adm	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	0	0	10.0122269359159	0	0	0	1.00012209018435	0	0	0	0	0	0	0	7.00598826885697	4.00195439749781	0	0	0	5.00305424361532	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435
Adra2a	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	7.00598826885697	1.00012209018435	0	0	0	0	0	8.00782268745052	0	0	0	0	0	0	5.00305424361532	1.00012209018435	0	8.00782268745052	2.00048844025395	0	0	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	1.00012209018435	1.00012209018435	0
Aebp1	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	2.00048844025395	0	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	1.00012209018435	0	0	0	4.00195439749781	0	0	0	2.00048844025395	5.00305424361532	0	0	0	0	0	1.00012209018435	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	0	3.00109916954915	0
Aes	2.00048844025395	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	3.00109916954915	0	0	0	2.00048844025395	0	4.00195439749781	0	0	0	0	0	0	0	0	7.00598826885697	0	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Afap1	0	1.00012209018435	0	1.00012209018435	3.00109916954915	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	2.00048844025395	0	0	1.00012209018435	2.00048844025395	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	5.00305424361532	3.00109916954915	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	1.00012209018435	0
Afg3l1	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	5.00305424361532	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395
Ago2	1.00012209018435	0	0	2.00048844025395	2.00048844025395	0	2.00048844025395	1.00012209018435	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	0	10.0122269359159	0	0	0	1.00012209018435	8.00782268745052	0	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	0	0	0	0	8.00782268745052	1.00012209018435	0	2.00048844025395	0	0	0	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	4.00195439749781	0	0	0
Agrn	0	0	5.00305424361532	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	3.00109916954915	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435
Agtr2	0	0	0	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	3.00109916954915	0	0	0	0	2.00048844025395	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	6.00439882750478	0
Ahnak	0	14.0239804397716	0	0	2.00048844025395	8.00782268745052	0	5.00305424361532	2.00048844025395	2.00048844025395	0	6.00439882750478	0	1.00012209018435	5.00305424361532	7.00598826885697	4.00195439749781	0	3.00109916954915	3.00109916954915	6.00439882750478	2.00048844025395	14.0239804397716	3.00109916954915	0	6.00439882750478	0	2.00048844025395	8.00782268745052	0	4.00195439749781	0	2.00048844025395	6.00439882750478	0	7.00598826885697	20.048987655079	0	5.00305424361532	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	6.00439882750478	0	0	13.0206736374495	1.00012209018435	3.00109916954915	4.00195439749781	2.00048844025395	6.00439882750478	0	4.00195439749781	0	5.00305424361532	14.0239804397716	11.0147970057849	7.00598826885697	1.00012209018435	8.00782268745052	0	8.00782268745052	4.00195439749781	7.00598826885697	1.00012209018435	2.00048844025395	4.00195439749781	4.00195439749781	0	9.00990220315199	3.00109916954915	6.00439882750478	0	0	1.00012209018435	0	0	2.00048844025395	0
Akap12	0	0	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	0	0	0	7.00598826885697	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	3.00109916954915	1.00012209018435	0	0	5.00305424361532	1.00012209018435	0	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	1.00012209018435	3.00109916954915	0	0	0	20.048987655079
Akap13	6.00439882750478	1.00012209018435	4.00195439749781	3.00109916954915	1.00012209018435	0	0	0	0	1.00012209018435	0	3.00109916954915	0	0	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	5.00305424361532	0	1.00012209018435	2.00048844025395	0	3.00109916954915	1.00012209018435	1.00012209018435	2.00048844025395	1.00012209018435	2.00048844025395	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	2.00048844025395	4.00195439749781	4.00195439749781	1.00012209018435	1.00012209018435
Akap2	0	0	0	0	0	0	0	2.00048844025395	0	1.00012209018435	0	2.00048844025395	0	3.00109916954915	5.00305424361532	0	4.00195439749781	0	4.00195439749781	0	3.00109916954915	0	2.00048844025395	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	10.0122269359159	0	0	1.00012209018435	1.00012209018435	0	0	4.00195439749781	0	0	1.00012209018435	0	0	0	2.00048844025395	0	4.00195439749781	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	1.00012209018435	3.00109916954915	0	2.00048844025395	1.00012209018435	0	0	1.00012209018435	4.00195439749781	0	0	3.00109916954915	0	0	0	1.00012209018435
Akap9	1.00012209018435	0	0	0	2.00048844025395	1.00012209018435	0	1.00012209018435	0	3.00109916954915	0	2.00048844025395	0	3.00109916954915	2.00048844025395	0	0	2.00048844025395	0	1.00012209018435	1.00012209018435	0	0	2.00048844025395	0	1.00012209018435	0	5.00305424361532	1.00012209018435	0	0	1.00012209018435	2.00048844025395	4.00195439749781	0	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	0	0	0	1.00012209018435	2.00048844025395	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395
Akr1a1	2.00048844025395	1.00012209018435	2.00048844025395	1.00012209018435	0	0	0	0	0	3.00109916954915	0	3.00109916954915	0	3.00109916954915	1.00012209018435	1.00012209018435	0	3.00109916954915	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	0	5.00305424361532	5.00305424361532	4.00195439749781	0	1.00012209018435	0	0	1.00012209018435	3.00109916954915	0	3.00109916954915	0	4.00195439749781	0	5.00305424361532	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	1.00012209018435	1.00012209018435	1.00012209018435	4.00195439749781	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	3.00109916954915	1.00012209018435	0	1.00012209018435	2.00048844025395	2.00048844025395	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	1.00012209018435	0
Alad	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	0	0	3.00109916954915	0	16.0313316193744	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	0	5.00305424361532	0	0	1.00012209018435
Alas2	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	5.00305424361532	0	0	0	0	2.00048844025395	0	0	2.00048844025395	0	0	3.00109916954915	0	0	0	0	0	0	1.00012209018435	0	0	4.00195439749781	0	2.00048844025395	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00439882750478	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0
Alcam	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0
Aldh1a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aldh2	1.00012209018435	1.00012209018435	0	2.00048844025395	0	2.00048844025395	0	1.00012209018435	0	1.00012209018435	0	2.00048844025395	0	0	0	0	0	0	0	1.00012209018435	2.00048844025395	0	4.00195439749781	0	0	0	0	2.00048844025395	1.00012209018435	0	4.00195439749781	1.00012209018435	0	1.00012209018435	0	4.00195439749781	0	0	0	0	0	0	0	4.00195439749781	0	0	2.00048844025395	0	0	0	0	3.00109916954915	2.00048844025395	0	0	0	0	0	0	6.00439882750478	1.00012209018435	0	0	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	0	3.00109916954915	0	0	1.00012209018435	3.00109916954915	1.00012209018435	0	1.00012209018435	0	1.00012209018435	0	0
Alox5ap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	6.00439882750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amotl1	0	0	0	0	4.00195439749781	1.00012209018435	0	1.00012209018435	1.00012209018435	2.00048844025395	0	0	0	1.00012209018435	1.00012209018435	2.00048844025395	0	1.00012209018435	1.00012209018435	3.00109916954915	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	2.00048844025395	1.00012209018435	0	0	5.00305424361532	0	0	0	0	0	0	0	0	1.00012209018435	1.00012209018435	0	0	0	3.00109916954915	0	1.00012209018435	0	0	1.00012209018435	0	2.00048844025395	0	0	2.00048844025395	0	2.00048844025395	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	4.00195439749781
Amotl2	0	1.00012209018435	0	0	3.00109916954915	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0	0	6.00439882750478	4.00195439749781	0	3.00109916954915	0	0	1.00012209018435	0	0	0	3.00109916954915	2.00048844025395	0	1.00012209018435	0	0	0	0	0	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	5.00305424361532	0	0	4.00195439749781	3.00109916954915	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	1.00012209018435	0	0
Ampd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00109916954915	0	0	0	0	5.00305424361532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0
Anapc5	0	1.00012209018435	0	2.00048844025395	1.00012209018435	1.00012209018435	0	2.00048844025395	1.00012209018435	0	0	2.00048844025395	0	0	1.00012209018435	0	0	1.00012209018435	0	0	0	0	0	1.00012209018435	0	0	2.00048844025395	0	2.00048844025395	0	0	6.00439882750478	1.00012209018435	1.00012209018435	0	0	1.00012209018435	0	1.00012209018435	2.00048844025395	0	0	0	3.00109916954915	0	1.00012209018435	1.00012209018435	1.00012209018435	1.00012209018435	0	2.00048844025395	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	1.00012209018435	0	0	0	0	0	0	3.00109916954915	0	0	1.00012209018435	0	1.00012209018435	0	0	2.00048844025395	2.00048844025395	1.00012209018435	0	0	0	2.00048844025395
Angptl2	0	1.00012209018435	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	0	1.00012209018435	0	1.00012209018435	0	1.00012209018435	1.00012209018435	0	1.00012209018435	0	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	0	0	0	0	0	0	0	0	0	1.00012209018435	0	0	0	0	0	3.00109916954915	0	1.00012209018435	0	1.00012209018435	0	0	1.00012209018435	0	5.00305424361532	0	0	0	1.00012209018435	0	1.00012209018435	0	0	0	1.00012209018435	0	0	2.00048844025395	0	0	0	0	0	0	0	0
